,N53,N87,N108,T53,T87,T108
ENSG00000010295,450.25647180639703,329.1387861161592,1117.927464819901,593.6069371603637,157.20040722816168,85.87077656107577
ENSG00000010310,60.3022060454996,94.80265239045559,100.14766872344947,12.28152283780063,287.02760921758875,133.90019395964356
ENSG00000010318,413.0701114116723,349.83513980703333,531.015545789453,421.66561743115494,839.966355040028,173.19699001301723
ENSG00000010319,5061.365160752267,3339.456811669429,22640.360178154704,418.5952367217048,1288.1048293770264,295.45368884573526
ENSG00000010322,6256.353877220584,4588.581900560573,6266.216341870716,4806.169270525979,4457.9219960224955,4123.2527118225025
ENSG00000010327,1921.6302993165873,3030.346754931535,2316.2059661737326,1534.1668944885953,1373.3528114062283,807.7674744304585
ENSG00000010361,951.7698187514687,369.19624487268976,960.7189150796024,636.5922670926659,1713.5626479447872,414.7995138967219
ENSG00000010404,5981.978839713561,16141.15300594398,8663.937852354233,6787.588288357814,8083.6985527874585,4734.536205986093
ENSG00000010539,525.6342293632715,616.2172405379614,602.0505201165508,640.6861080385995,553.7208374006889,996.9742702429983
ENSG00000010610,1753.7891591566136,2974.2663126723924,1842.2513014011286,2460.3984085060592,1310.7854851462635,927.1132994814451
ENSG00000010626,737.6969872899451,288.41370304701985,347.02331720451093,867.8942805379111,726.5630761938418,270.71126170101854
ENSG00000010671,153.770625416024,509.39735052054664,166.5246119471311,225.16125202634487,175.18851352790156,375.50271784334825
ENSG00000010704,695.4854430580955,1276.4976857081062,1161.0142525265014,282.47502526941446,2420.57343468239,1305.5268911065248
ENSG00000010803,3267.3745308986536,3076.412832501545,5326.458566756487,2256.7298214458656,3222.999393966439,10477.690177342109
ENSG00000010810,1690.4718428088388,3217.9491867746196,8743.12438111231,1700.9909130353872,929.124794960478,1133.7853379843732
ENSG00000010818,1508.5601879049152,5065.933284075895,5704.923593909058,1850.4161075619616,833.7096224140316,1649.009997350828
ENSG00000010932,948.7547084491938,829.1893962601821,1049.2215060445112,468.7447883093907,112.62118726793672,152.82087354089757
ENSG00000011007,3489.487656499577,3446.9443259994523,7753.292771636356,4142.967037284746,4135.7002657836765,5944.004262295482
ENSG00000011009,3101.5434642735295,1238.4430998894024,1603.5272073510455,5833.723347955299,3205.0112876666994,5075.108438448665
ENSG00000011021,1451.2730921616906,1801.2503954186564,2950.8627040141973,926.2315140174641,947.8949928384674,902.3708723367284
ENSG00000011028,6207.107075616759,4531.166209676212,16499.910676076226,27024.4675443438,3180.766448740963,532.6899020568429
ENSG00000011052,29.146066255324808,8.011491751306107,9.316062206832509,95.18180199295487,37.540395755978906,5.821747563462764
ENSG00000011105,5444.2841691411895,2427.4820006457503,5064.444317189323,9519.203659531971,4626.071685346151,2758.0529081904842
ENSG00000011114,2400.0278006108842,4214.712285499621,3972.136023438211,2367.263526986071,2033.4381034488574,1742.1579583662322
ENSG00000011132,518.5989719912966,167.5737024648194,455.32254035893885,448.27558357972293,654.6106509948822,362.40378582555707
ENSG00000011143,985.9410688439185,666.2890639836246,767.4106242878279,1028.5775376658028,1091.017751658137,640.3922319809041
ENSG00000011198,1031.1677233780433,1926.0961418765098,6744.8290377467365,855.6127577001105,1442.1768702921897,3772.492421123871
ENSG00000011201,646.2386414542708,2305.3067514383324,2585.207262396021,1181.0731129018272,1256.0390746687942,155.73174732262893
ENSG00000011243,2189.9751162190605,1108.256358930678,1919.1088146074967,1856.5568689808617,1465.6396176396765,1731.9699001301722
ENSG00000011258,1686.451695739139,2645.7951508688416,2889.143791893932,1382.694779489054,2653.6367250007593,2420.391549509644
ENSG00000011260,2057.3102629189616,2644.459902243624,1220.4041490950585,2446.069965195292,3490.474713727789,1625.7230070969767
ENSG00000011275,4349.799129415372,2854.0939364028004,4621.931362364779,4287.274930628903,1887.1869783161897,3452.296305133419
ENSG00000011295,4884.4786896854675,5688.826767739944,3278.089389029189,5979.05470153594,3371.596793833856,4931.020186252961
ENSG00000011304,14548.912245244204,8554.270317457096,8956.229304093604,19916.536201966686,20698.053618374623,16816.117837062193
ENSG00000011332,52.261911906099655,8.011491751306107,6.987046655124382,84.94719962812101,30.501571551732862,11.643495126925528
ENSG00000011347,5941.777369016561,1639.0176874547076,789.5362720290551,8074.07780561743,6261.425175465982,1781.4547544196057
ENSG00000011376,1556.8019527413148,934.6740376523792,1665.246119471311,1560.7768606371633,2122.5965433693073,1442.3379588478997
ENSG00000011405,2779.931698697532,8666.431201975382,8152.718938754299,3808.2955399546786,6240.308702853244,4683.595914805794
ENSG00000011422,392.96937606317243,984.0782367854334,816.3199508736985,3324.1988480980367,929.9068865387276,1532.5750460815725
ENSG00000011426,561.8155529905713,276.3964654200607,102.4766842751576,1759.32814651494,7020.0540063680555,1679.5741720590074
ENSG00000011451,3078.427618622755,1619.6565823890512,4315.66581731516,2914.814753504683,3345.7877717516203,3992.2633916445902
ENSG00000011454,5521.672000232914,6417.204892796191,6634.2007990406,5454.019600219963,6201.986215519016,5757.708340264673
ENSG00000011465,92557.85605923734,450120.32305263274,160553.01607255146,86591.90022814983,16908.8199217555,6287.487368539785
ENSG00000011478,452.266545341247,427.9471843822679,345.8588094286569,227.20817249931164,835.2738055705307,1504.9217451551244
ENSG00000011485,3308.5810383630783,1423.3750344820517,1973.8406800726377,2586.2840175935157,3948.7803785820315,2036.1562103211018
ENSG00000011523,3491.497730034427,5937.183012030434,6920.6697119007,1505.5100078670605,2356.441925265926,2298.134850676926
ENSG00000011566,2541.7379848178084,4121.912506046992,3009.0880928069005,2939.377799180284,4290.55439827709,2295.2239768951945
ENSG00000011590,32.16117655759979,14.020110564785687,13.974093310248763,18.422284256700944,16.42392314324077,16.0098057995226
ENSG00000011600,1043.228164587143,1090.2305024902394,653.2888622541296,2108.3280871557745,780.5273950930615,847.0642704838322
ENSG00000011638,3832.2051941914997,3252.665651030279,2213.7292818985748,2790.976064890193,1722.947746883782,7149.106007932274
ENSG00000012048,628.1479796406209,517.4088422718527,636.9857533921728,1093.055532564256,3731.3589198286536,397.33427120633365
ENSG00000012061,3555.8200831496265,2159.097026976996,2634.1165889818917,2543.2986876612135,4059.0552911152195,5536.481932853088
ENSG00000012124,345.73264799419775,276.3964654200607,58.22538879270318,488.190532802575,1530.55321863439,43.66310672597073
ENSG00000012171,773.8783109172449,759.0888434362536,2078.6463798995037,276.33426385051416,2393.982321021905,32.0196115990452
ENSG00000012174,1729.6682767384136,2280.604651871805,2982.304413962257,3997.635683704105,2725.5891501997185,2778.429024662604
ENSG00000012211,460.306839480647,236.33900666353014,436.69041594527386,452.3694245256565,504.44906797096655,234.32533942937624
ENSG00000012223,33577.27336290161,68994.96696224819,1589.5531140407968,1042.9059809765702,150.16158302391563,34049.94606180284
ENSG00000012232,2658.3222498391074,1968.8240978834758,3969.8070078865026,3559.5947024892157,779.7453035148119,2616.8755297765124
ENSG00000012660,14128.806876460558,34203.7287835762,46642.02994628281,16103.123360829592,47282.12845465544,6386.457077118652
ENSG00000012779,973.8806276348187,1260.4747022054942,131.5893786715092,545.5043060456446,483.33259535822845,197.93941715773397
ENSG00000012822,7613.153513244325,5942.524006531305,14267.549269763987,6380.251114237427,6808.889280240674,6029.875038856558
ENSG00000012963,3432.2005607563524,3641.8906252812344,3235.002601322589,4003.776445123005,5974.397566248394,2087.096501501401
ENSG00000012983,2560.8336833988833,6026.644669920019,3547.0906852514777,2490.0787553640776,2297.785056897209,2955.9923253482184
ENSG00000013016,1798.0107769233132,815.8369100080052,370.31347272159223,1628.3252362450667,1280.2839135945308,874.7175714102802
ENSG00000013275,3326.6717001767283,1883.368185869544,3586.683949630516,5875.6852176511175,5225.153834285315,4386.686789069193
ENSG00000013288,4771.914571733869,4103.2190252939445,5036.496130568825,6337.265784305125,9256.835920161799,2632.885335576035
ENSG00000013297,1682.431548669439,3135.163772011123,614.8601056509456,517.8708796605932,48.489677851472756,32.0196115990452
ENSG00000013306,6650.328290051181,1884.7034344947617,4659.195611192108,12088.08885310527,6881.623797017884,5209.008632408308
ENSG00000013364,8197.079875118246,2645.7951508688416,5765.477998253469,19186.809053354034,7092.006431567015,903.8263092275942
ENSG00000013374,5367.90137481689,4864.310741668024,7583.2746363616625,5518.497595118416,5487.154512998917,7726.914453605953
ENSG00000013375,1601.0235705080145,2985.6159259867427,4872.300534173402,2367.263526986071,1699.4849995362952,4882.9907688543935
ENSG00000013392,463.32194978292193,514.7383450214173,839.6101063907798,446.2286631067562,106.36445464194024,721.8966978693827
ENSG00000013441,3514.613575685202,8898.764462763258,8309.927488494597,2367.263526986071,2986.807737335072,4062.1243624061435
ENSG00000013503,1374.890297837391,925.3272972758554,1188.962439146999,2233.190236006748,1244.307700995051,1490.3673762464675
ENSG00000013523,1740.7236811800885,1970.8269708213022,1481.253890886369,1728.6243394204384,1094.9282095493847,992.6079595704012
ENSG00000013561,3503.558171243527,5083.959140516334,6046.124372234298,8005.505969773043,4136.482357361926,4359.033488142744
ENSG00000013563,1193.9836797008923,592.8503895966519,902.4935262868993,2148.2430363786266,1292.015287268274,576.3530087828136
ENSG00000013573,1257.3009960486668,433.2881788831386,1084.1567393201333,1239.4103463813801,1310.003393568014,1809.1080553460538
ENSG00000013583,5226.191190609966,2887.4751520332425,4122.357526523385,6250.271664204037,3437.2924864068186,1496.1891238099304
ENSG00000013588,4339.748761741122,10573.166238786234,4817.568668708261,13562.895053877828,11901.087546223564,3565.820382620943
ENSG00000013619,454.276618876097,552.7929308401214,1459.1282431451416,294.7565481072151,118.09582831568365,5731.510476229091
ENSG00000013725,241.2088241819984,104.14939276697939,201.459845222753,257.9119795938132,68.82405888596134,96.0588347971356
ENSG00000013810,907.5482009847691,233.00088510048593,471.62564922089575,2483.9379939451774,3963.6401185687732,627.2932999631128
ENSG00000014123,2446.259491912434,4599.931513874923,4913.058306328294,2864.665201916997,2550.400636671817,5757.708340264673
ENSG00000014138,1054.2835690288182,713.0227658662435,677.743525547065,1290.5833582055495,2495.6542261943478,519.5909700390516
ENSG00000014164,2143.7434249175108,510.7325991457643,940.9222828900834,4422.37168184471,1605.634010146348,1379.754172540675
ENSG00000014216,14436.348127292606,5396.4073188172715,5843.500019235691,23254.04003313901,10748.28455988371,4826.228730110632
ENSG00000014257,225.12823590319852,177.58806715395204,19.79663218951908,273.263883141064,125.91674409817925,368.2255333890198
ENSG00000014641,6845.30542293163,14046.81553729004,23789.729352922666,6243.107442548653,10707.615797814735,18358.880941379826
ENSG00000014824,4336.733651438846,7347.873184572918,4977.106234000268,5862.380234576834,7369.648941845609,4846.604846582751
ENSG00000014914,584.9313986413462,977.4019936593451,428.5388615142954,697.9998812816691,3524.10465159252,126.62300950531511
ENSG00000014919,2978.9289786476807,3303.405098788551,4258.60493629831,3433.709093401759,3626.5586483432126,1915.3549483792494
ENSG00000015133,1548.7616586019149,1345.2629899068172,1646.613995057646,410.4075548298377,3328.5817570301297,692.7879600520689
ENSG00000015153,537.6946705723715,1408.687299604657,1015.4507805447435,746.1025123963882,953.3696338862144,835.4207753569066
ENSG00000015171,8475.475059694969,11557.912099884277,11604.319986385744,10461.81053733317,7824.044148808604,10442.759691961333
ENSG00000015285,239.19875064714844,220.31602316091795,163.0310886195689,311.13191189094925,174.406421949652,186.29592203080844
ENSG00000015413,35.17628685987477,1.3352486252176845,2.3290155517081272,35.8211082769185,41.45085364722671,17.46524269038829
ENSG00000015475,1975.902284757537,1084.2218836767597,1008.4637338896191,1920.0114036428317,595.1716910479156,3430.464751770434
ENSG00000015479,237.18867711229845,486.69812389184597,316.7461150323053,330.5776563841336,487.24305324947625,232.86990253851056
ENSG00000015520,115.57922825387425,19.361105065656425,264.3432651188724,162.73017760085833,106.36445464194024,2.910873781731382
ENSG00000015532,2999.0297139961804,676.3034286727571,1517.353631937845,3674.222248975355,2393.200229443655,654.946600889561
ENSG00000015676,7818.181013799023,4815.574166847579,10152.178789895726,10977.634496520795,6894.919353848126,6831.820765723553
ENSG00000016391,3396.0192371290527,2042.2627722704483,251.53367958447774,1159.5804479356761,4291.336489855339,2565.9352385962134
ENSG00000016402,2974.9088315779804,2554.9982443540393,265.5077728947265,1099.1962939831562,889.2381244697503,1649.009997350828
ENSG00000016864,3032.195927321205,4648.668088695368,3469.0686642692554,3455.2017583679103,5388.610974139472,7269.9072698741265
ENSG00000017260,6791.033437490681,8769.245346117143,12861.988384308132,10751.449784257968,6471.807810015114,17682.102787127278
ENSG00000017427,450.25647180639703,413.9270738174822,4501.9870614518095,82.90027915515425,16.42392314324077,64.0392231980904
ENSG00000017483,105.52886057962431,208.96640984656761,54.73186546514099,2520.782562458579,84.46589045095254,101.88058236059837
ENSG00000017797,6534.749061797307,4694.0665419527695,7250.2254124674,5823.4887455904645,8621.777558623156,5344.364263258817
ENSG00000018189,1337.7039374426663,2637.116034804927,2507.185241413799,1149.3458455708421,3434.1641200938207,3191.77310166846
ENSG00000018236,1662.3308133209391,2549.6572498531687,832.6230597356555,3749.9583064751255,300.32316604783125,292.5428150640039
ENSG00000018280,55.27702220837464,69.43292851131959,62.883419896119435,191.38706422239315,176.7526966844007,65.4946600889561
ENSG00000018408,4835.231888081643,15173.097752661157,8794.362723249887,3929.063847859718,2594.1977650537924,15084.14793693202
ENSG00000018510,2186.9600059167856,5782.961795817791,6804.218934315293,2728.5449904647066,828.2349813662846,2606.6874715404524
ENSG00000018610,1535.6961806253898,1604.3012231990479,2395.392494931809,1600.6918098600154,1615.8012006635922,2321.4218409307773
ENSG00000018625,1174.8879811198174,769.1032081253862,6131.133439871644,33.77418780395173,143.90485039791915,27.65330092644813
ENSG00000018699,1846.2525417597128,1944.1219983169485,1361.3095899734003,2271.058264756633,2170.304129642531,1788.7319388739343
ENSG00000018869,192.96705934559873,397.2364660022611,216.59844630885584,86.99412010108779,28.937388395233743,197.93941715773397
ENSG00000019102,628.1479796406209,405.91558206617606,52.40284991343286,131.00291026987338,4882.597723012007,1205.1017456367922
ENSG00000019144,4866.388027871818,3531.7326137007753,30279.531187757362,5905.365564509136,2828.043146950411,1692.6731040767986
ENSG00000019169,225.12823590319852,521.4145881475058,150.2215030851742,40.93840945933543,7.038824204246045,20.376116472119673
ENSG00000019485,1089.4598558886928,979.4048665971716,1004.9702105620569,507.6362772957593,384.00696492053424,785.9359210674731
ENSG00000019505,67.33746341747455,236.33900666353014,5.822538879270318,17.398824020217557,6624.315667773778,403.1560187697964
ENSG00000019549,3507.578318313227,1802.585644043874,890.8484485283586,3115.4129598554264,534.9506395226995,6080.815330036857
ENSG00000019582,60386.6291339633,63977.102628680135,43239.33822523723,85998.29329098946,23257.057262407183,49486.30972632436
ENSG00000019991,343.72257445934775,1586.2753667586092,680.0725410987732,203.66858706019377,178.31687984089982,106.24689303319545
