,logFC,logCPM,F,PValue,FDR,neg_signed_logpval
ENSG00000103534,0.457707472984103,5.59109585126695,2.23536889972754,0.137643373658864,0.166035144031812,0.861244691300507
ENSG00000279233,-0.177644480216938,0.729929765236146,2.23439991043628,0.137727868610691,0.166126372740988,-0.8609781733287947
ENSG00000275180,-0.179422788754563,-0.530111524804236,2.23351052877094,0.137805473643528,0.166209279669056,-0.8607335318770959
ENSG00000155085,0.131431206500908,3.19171087690834,2.23172288995918,0.137961608273244,0.166386885570017,0.8602417515319294
ENSG00000153786,-0.0704891732103444,6.02090236593812,2.2309185052439,0.138031929717037,0.166460981341837,-0.860020440439778
ENSG00000254503,0.177976055829606,-1.1659440945844,2.22990397695077,0.138120680472522,0.166554414860827,0.8597412906995496
ENSG00000132024,0.0935002061811494,5.46988933359623,2.22982965926233,0.138127184315653,0.166554414860827,0.8597208410704773
ENSG00000188419,0.0985734704115878,5.01979668666758,2.22874312092444,0.138222311396509,0.166658394378145,0.8594218488988388
ENSG00000115866,-0.080112916374502,6.5808356740052,2.22832223912032,0.13825917982456,0.166692120994323,-0.8593060237498699
ENSG00000177000,-0.121740846787628,4.967224236756,2.22787314675409,0.138298531750521,0.166728837305979,-0.8591824305633691
ENSG00000204778,0.246661245758344,-1.04479794549556,2.22548699269625,0.138507832918375,0.16697042175845,0.8585256656101012
ENSG00000131899,-0.091413804094821,5.14769988571205,2.22503943157071,0.138547130706825,0.167007050183593,-0.8584024639712207
ENSG00000186648,0.239141822957898,0.596599700091526,2.22365303321165,0.138668942779321,0.167136739354221,0.8580207955228238
ENSG00000234753,-0.239652217755191,-0.711234913861631,2.22357043396304,0.138676203971057,0.167136739354221,-0.857998054937379
ENSG00000231043,0.0981949722853405,-0.464254673000424,2.22347972704496,0.138684178394633,0.167136739354221,0.8579730820257697
ENSG00000171861,-0.0979293834619959,3.59122874887217,2.2234089628745,0.138690399929521,0.167136739354221,-0.8579535995029833
ENSG00000106682,0.0707417739473122,7.80357513666379,2.22204196225446,0.138810647839222,0.167270892569523,0.8575772188923003
ENSG00000132773,0.0931474337762224,3.6483019110565,2.22160974992269,0.138848691925578,0.167305976888074,0.8574582073230094
ENSG00000173542,0.10974413612523,5.47337695418037,2.22127312415057,0.13887833051564,0.16733092912813,0.8573655128775712
ENSG00000277632,-0.285933900182769,2.73184802656291,2.21909290458071,0.139070464375092,0.167551651941621,-0.8567650951763885
ENSG00000272129,-0.126177276496955,0.471819752483655,2.21769078068891,0.139194187295507,0.167689930390016,-0.8563789003446745
ENSG00000148719,0.077740225444613,5.98941757614454,2.21622057752446,0.139324051766022,0.167835589426511,0.8559739040527461
ENSG00000159399,0.164031015133794,6.88147015229307,2.21346830329186,0.139567532898252,0.168118088326233,0.8552155983536521
ENSG00000215458,-0.253628061548099,1.25673495841011,2.21333211389875,0.139579593494758,0.1681218078755,-0.8551780708277059
ENSG00000049540,-0.364854198478222,7.02562374181702,2.2128903642579,0.139618721900825,0.168158127676014,-0.8550563419345515
ENSG00000131503,0.114935332863256,2.50521790151598,2.21149589600157,0.139742320057497,0.168296172446158,0.8546720506923497
ENSG00000187051,0.142793502068912,5.12321024443875,2.20879177851905,0.139982352860005,0.16857441644951,0.8539267110259958
ENSG00000205664,0.179573306918055,2.81588689155888,2.20732407116235,0.14011283099338,0.168720701434638,0.8535220918772256
ENSG00000256591,-0.139011260273179,-0.221108964164354,2.20607861086747,0.140223659917658,0.16884330800573,-0.8531787017420319
ENSG00000113966,0.0796857200956796,2.25623733741375,2.20556712199359,0.140269204282623,0.16888729473355,0.8530376666635369
ENSG00000117477,0.199224782031645,-0.16655450565669,2.20515778534196,0.140305664844923,0.168920339407526,0.8529247939664748
ENSG00000101745,-0.0967873215320481,6.26204827540492,2.20393694409639,0.140414471978822,0.169040475550448,-0.8525881288398108
ENSG00000183077,0.162134430988084,5.12399779842839,2.20328445941658,0.140472663814081,0.169099666038191,0.8524081818783025
ENSG00000161040,0.168069917323695,0.61748219296836,2.20165431791552,0.140618167780261,0.169261661956937,0.8519585651128413
ENSG00000223473,0.209117696596407,-0.418992434927865,2.20157443474913,0.140625302432814,0.169261661956937,0.8519365305373727
ENSG00000228624,-0.159374829587809,-0.748768277026936,2.20145700978134,0.140635790825503,0.169263412943053,-0.8519041403406469
ENSG00000178882,-0.322322913244725,2.39111114393634,2.20070303714536,0.14070315681506,0.169328471938555,-0.851696158627933
ENSG00000211659,-0.485511883959706,4.40730239743849,2.20064973563594,0.140707920589385,0.169328471938555,-0.851681455007012
ENSG00000138395,-0.215177574710293,0.857751152881211,2.20023457287928,0.140745031662456,0.1693622540787,-0.8515669269182731
ENSG00000010610,0.182282126563859,5.96667488353586,2.19805887586683,0.140939697555526,0.169585609626117,0.8509666647963714
ENSG00000254612,0.111618726175437,2.3183146464571,2.19549668029584,0.14116933721932,0.169851015955718,0.850259624265612
ENSG00000159140,0.068931327463111,8.53679676958105,2.19230055141212,0.14145639050226,0.170181744214035,0.8493774278663989
ENSG00000106336,0.163033373504782,-0.458709295948115,2.19223391039633,0.141462382779186,0.170181744214035,0.8493590309762018
ENSG00000255346,0.321394688626913,0.848845443622919,2.19135988603256,0.141541000688824,0.170265390980129,0.8491177382764858
ENSG00000128833,0.138431095455386,6.16993400372195,2.19037569219736,0.141629587761899,0.170361018546235,0.8488460089385627
ENSG00000130203,0.28428590016463,7.59129440162579,2.19000380492146,0.14166307767068,0.170390363738319,0.8487433272639164
ENSG00000089063,0.105003508767322,6.98982271808315,2.18904150852144,0.141749778058585,0.170483701873272,0.848477612420998
ENSG00000130066,0.13389687785858,7.66228660306758,2.18849736225947,0.141798830928874,0.170531751932883,0.8483273497117106
ENSG00000198825,0.0842999382960437,4.90827396370104,2.18810846675047,0.141833900322631,0.170562979933582,0.8482199541780375
ENSG00000078295,-0.299080891504364,3.36028871818412,2.18596461183047,0.142027403747664,0.170784717239121,-0.8476278517566551
ENSG00000125864,0.171644106741528,1.79442049596577,2.18506509484735,0.142108683203566,0.170870559186434,0.8473793847595064
ENSG00000154099,0.329661164526771,1.67282297805786,2.1849727523604,0.142117030173528,0.170870559186434,0.8473538765607367
ENSG00000267655,0.147917991390559,-1.16244303890205,2.1810791215488,0.14246948929037,0.171283337878323,0.8462781325086771
ENSG00000104361,-0.128698679612624,5.44659613531249,2.17799771084635,0.14274912993926,0.171608523525722,-0.8454265301134968
ENSG00000280316,-0.153832380851535,-1.27321971702186,2.17738914286989,0.142804431854898,0.17166399176655,-0.845258314266707
ENSG00000159082,0.0818843406584753,4.35606784065146,2.17585384290981,0.142944056366582,0.171820809862756,0.8448338979545428
ENSG00000133704,0.0669058102095359,6.17367841828347,2.17177702178911,0.143315568964604,0.172256322771813,0.8437066278291911
ENSG00000259038,0.218269199017366,-0.60040959071465,2.17093410240256,0.143392519630083,0.172337757556694,0.8434735039549219
ENSG00000107960,-0.0751041472399313,4.457541196489,2.16960322098329,0.143514112491016,0.172472832130342,-0.8431053903891028
ENSG00000268628,-0.171240474066707,-1.5657264112588,2.168569363615,0.143608649495295,0.172575376192492,-0.8428194019116052
ENSG00000116791,0.108591993302921,5.30690709192858,2.16833943694586,0.143629683872031,0.172589584217933,0.8427557954029894
ENSG00000272645,0.133056036448929,2.03349913485109,2.16730598740913,0.143724270260799,0.172692166979389,0.8424698877438264
ENSG00000166454,-0.0703592721490558,6.49918431118086,2.1633808213409,0.144084167933137,0.17311350141476,-0.841383737138957
ENSG00000108846,-0.249296295171215,4.73437638036559,2.16185650681496,0.14422420874071,0.17327064626665,-0.8409618350391634
ENSG00000269028,-0.185600036695353,0.699626543094136,2.16140925176711,0.144265328084122,0.17330893455871,-0.8408380322540726
ENSG00000104835,0.10373874641625,1.98310807918191,2.16010657368997,0.14438516870628,0.173441781385407,0.840477415352455
ENSG00000186106,-0.119174433262093,4.96303599765057,2.15983712260938,0.144409971172179,0.1734604545069,-0.8404028187085604
ENSG00000182952,0.076699080154906,5.75910203144574,2.15889846378772,0.144496410882723,0.173553157096768,0.8401429401267183
ENSG00000021645,-0.284068924033438,2.29995133019865,2.15782906499038,0.144594962117852,0.173660393897968,-0.8398468381793305
ENSG00000277476,-0.128863122458874,1.51867763718784,2.15766602826236,0.144609993617155,0.173667315113744,-0.8398016930524683
ENSG00000279528,-0.115159152789132,2.22792573026841,2.15534726171822,0.144823969896247,0.17391314003371,-0.8391595518671703
ENSG00000011007,0.0758466044585961,6.02235134726126,2.1530943226171,0.145032217390787,0.174152054425222,0.8385355130694727
ENSG00000005483,-0.0899121813544199,6.88605820851227,2.14956550788447,0.145359085386185,0.17453336641339,-0.8375578183154774
ENSG00000128699,0.0713750617301296,5.09619079086662,2.14808723684895,0.14549626469114,0.174686883988074,0.8371481561272115
ENSG00000244701,0.135393887471238,0.822741070683893,2.1468765541276,0.14560872255795,0.1748107025417,0.8368126082281987
ENSG00000205464,0.126626611895372,2.75235339485898,2.14643575667594,0.145649691958424,0.174848685175871,0.8366904295457415
ENSG00000173442,-0.136900683985632,5.55225413922436,2.14593516242387,0.145696235048646,0.174893353584885,-0.8365516707332621
ENSG00000187210,0.226601712492053,5.03376052413447,2.14439478452956,0.145839559189474,0.175054184531273,0.8361246570373116
ENSG00000279103,0.200776940635082,-1.35081579002167,2.13965616784877,0.14628147236038,0.175573374390906,0.8348106770271138
ENSG00000011638,-0.103952256422703,5.75872023988706,2.13953233750971,0.14629304097962,0.175576012607939,-0.834776332357481
ENSG00000225871,0.328672647091061,-0.423660608661124,2.13859533144981,0.146380612877973,0.175660063579078,0.8345164388354083
ENSG00000100068,-0.145635317217581,1.94224381518546,2.13847087409023,0.146392249071621,0.175660063579078,-0.8344819169561556
ENSG00000133398,0.0855447014620472,4.30883414237294,2.13839726893317,0.146399131313793,0.175660063579078,0.834461500236271
ENSG00000204282,-0.148619067273705,2.52842351527442,2.13838184124186,0.146400573883273,0.175660063579078,-0.8344572208606172
ENSG00000249846,-0.199680984113042,-0.404630808490317,2.13448786163999,0.14676520064574,0.176086288307564,-0.8333769073567436
ENSG00000099977,0.155327759381289,4.25121126031691,2.13254301365477,0.146947701577495,0.176293961099854,0.832837202378149
ENSG00000255026,-0.41585019071716,1.46258059740117,2.13062930852927,0.14712753307046,0.176498404964543,-0.8323060469077076
ENSG00000163817,0.296063703732799,0.233854411617013,2.12994609218236,0.147191795993042,0.176564192158875,0.8321163955300652
ENSG00000175548,0.123756437187321,4.12699369221396,2.12952285510161,0.14723162149833,0.176600658857577,0.8319989048940387
ENSG00000154016,-0.178782145194263,0.220077166252171,2.12845216554543,0.147332425543837,0.176710258444173,-0.8317016612700066
ENSG00000247315,-0.0826732783246445,4.61455149530329,2.12818098830955,0.147357969039618,0.176729582403848,-0.8316263727672395
ENSG00000240395,-0.181842867336419,-1.28943691246457,2.12576300697923,0.147585954149053,0.176991680932591,-0.8309549726337284
ENSG00000102595,0.0931501472142574,4.77624202561983,2.12565428183603,0.147596215018283,0.176992657971044,0.8309247794896069
ENSG00000102780,-0.151827803368312,4.8242737645611,2.12397807005393,0.147754509653189,0.177171140878779,-0.8304592550314327
ENSG00000138767,-0.0897064893464895,6.1674107208335,2.12346555641902,0.147802948066555,0.177217881738212,-0.8303169034495262
ENSG00000104859,-0.108573406059348,4.55190999073966,2.12278720992283,0.147867087483986,0.177283441143297,-0.8301284812751395
ENSG00000162641,-0.206616004497012,-1.02399514325485,2.12229180305992,0.147913949576981,0.177328279046893,-0.8299908663098889
ENSG00000105849,0.0810888811908274,4.80400423222045,2.11831000360778,0.148291217420796,0.177769196469191,0.8288845693939518
ENSG00000235280,0.236725159123439,0.955429757682775,2.11730816775417,0.148386312497489,0.177871814808103,0.8286061575540684
ENSG00000172671,0.136097970607075,3.68864413871926,2.11698155203423,0.148417330191037,0.17789761487906,0.8285153849942959
ENSG00000126062,0.0962015584316016,5.54202366273923,2.11298940782526,0.148797051369752,0.178341351724879,0.8274056748824387
ENSG00000165675,0.0748663067668857,4.18361646979323,2.10848235979909,0.149227084130607,0.178845329113163,0.826152346964004
ENSG00000248098,0.0997212379717485,2.26958501635338,2.10794987860375,0.149277983771285,0.178894888514396,0.8260042393727532
ENSG00000241962,0.116098599104051,-1.2378127521456,2.1049984054946,0.149560474067201,0.179221962304754,0.8251831669168341
ENSG00000168495,0.0811982733772283,4.62393030319021,2.10436150685914,0.14962151284862,0.179283640483763,0.8250059583449316
ENSG00000168297,-0.0882392314773882,4.60804579280546,2.10218433762883,0.149830382636356,0.179522437617177,-0.8244001113803369
ENSG00000070413,0.0852991898687638,7.05387704337075,2.10013376411926,0.150027412381283,0.179747018721664,0.8238293812227141
ENSG00000166311,0.118803491268213,5.18737514294143,2.09940945814454,0.150097078295078,0.179818986957473,0.8236277614054635
ENSG00000221823,0.0868317608712062,6.04828620428304,2.09846406754393,0.150188064484864,0.179916486430081,0.8233645795444036
ENSG00000138326,-0.115053498521432,9.9676500139497,2.09802936307156,0.150229922451332,0.179945193211389,-0.8232435569374433
ENSG00000176593,-0.16605573790191,2.59843055159884,2.09801573020138,0.150231235384841,0.179945193211389,-0.8232397614400008
ENSG00000078124,-0.151777990460942,5.4629814936749,2.09589503015206,0.150435632498627,0.180178499496725,-0.822649283660166
ENSG00000205838,0.280455525835393,0.22691489213923,2.08610173525341,0.151383667897624,0.181302383214943,0.8199209763850794
ENSG00000154153,0.207270515923323,5.45038004587467,2.08514907213847,0.151476254562692,0.181401673382408,0.8196554418854147
ENSG00000280649,-0.203403315434897,-0.106939669221595,2.08367064057211,0.151620067652424,0.181562293577265,-0.81924331391549
ENSG00000141933,0.183890689356686,0.756890679222787,2.08155446168584,0.151826189276357,0.181797501819472,0.8186533083009933
ENSG00000215241,-0.223424772590224,-0.212550705433483,2.08145275336097,0.151836104028139,0.181797755842242,-0.8186249483624375
ENSG00000198821,-0.229704505451561,2.24757790245586,2.08119728557103,0.151861010863312,0.181815959140311,-0.8185537135658513
ENSG00000173926,0.189222193033414,3.00098386852085,2.07945653446369,0.152030850085422,0.1820076696729,0.8180682761183169
ENSG00000175463,0.183112036366175,2.42754446011123,2.07868898898219,0.152105806042993,0.182085771008661,0.8178542081408995
ENSG00000128656,0.164587673512733,4.1724927147485,2.07848146661599,0.152126079263854,0.182098405875349,0.8177963276333748
ENSG00000159674,0.16993205216023,5.38032595686317,2.07473817767552,0.152492299892255,0.182525119655116,0.8167520854892145
ENSG00000109452,0.241233380341787,6.32733311025576,2.07355273338679,0.152608487143496,0.18265252146967,0.8164213129270658
ENSG00000152953,-0.321484465201506,3.92165907297985,2.07233286188863,0.152728154611382,0.182784072109956,-0.8160808957185155
ENSG00000172939,0.0694693809383082,6.01466180955255,2.0718316619691,0.152777352707484,0.18283127404229,0.8159410196028314
ENSG00000230551,0.166816175015706,4.5649853049973,2.07128901306699,0.152830639947326,0.182883363181316,0.8157895683645784
ENSG00000206561,-0.160905947707065,1.36534306443376,2.070534447973,0.152904772431891,0.182960388342573,-0.815578959267276
ENSG00000175455,-0.153218740943163,5.65980312367847,2.07040259953083,0.152917730154349,0.182964208806005,-0.8155421570874669
ENSG00000232956,0.11773853716449,3.83425974564038,2.06807453861451,0.153146733450081,0.183226508183013,0.8148922620616794
ENSG00000165886,0.175751889054356,3.90514744362285,2.06755187854559,0.153198199750403,0.183275265160777,0.814746338117643
ENSG00000154864,0.264036679243025,4.55383296258172,2.06742904296904,0.153210298239278,0.183275265160777,0.8147120420260203
ENSG00000135766,-0.0975735150775379,6.14109893748238,2.06733376552124,0.15321968318995,0.183275265160777,-0.8146854399796275
ENSG00000280067,0.198527687581362,0.0865219393952781,2.06726342764403,0.153226611983966,0.183275265160777,0.8146658010604739
ENSG00000137821,-0.147620889652966,2.79908805422703,2.06525751913681,0.153424359933775,0.183500078646696,-0.8141056798596369
ENSG00000232546,0.23172922242182,-0.94916176406196,2.06296677941861,0.153650545426644,0.183758873406461,0.8134658937521435
ENSG00000111678,0.128036589657404,5.78133890320319,2.06284969029573,0.153662116968094,0.183760983254479,0.8134331879302482
ENSG00000225978,-0.31399952351128,0.150597596714732,2.05974713550526,0.153969097004213,0.18411634249588,-0.8125664372629708
ENSG00000135472,-0.307552373395964,3.05294215206583,2.05857437440985,0.154085318212053,0.184243561412842,-0.8122387404071774
ENSG00000169442,0.242848589702519,4.06361595730376,2.057320748163,0.154209664529852,0.184380478865154,0.8118884076050462
ENSG00000134748,-0.0603147222282053,5.83373663422466,2.05301841709159,0.154637286442882,0.184879966569696,-0.8106857798616979
ENSG00000163564,-0.239812700162615,1.05635450306509,2.0491745750391,0.155020489393692,0.185326287868922,-0.8096108963940334
ENSG00000226179,-0.167617719733783,-0.820510271439972,2.04698145189757,0.155239616216722,0.185576412469868,-0.8089974395932306
ENSG00000260091,-0.140977470594749,-0.213772100129955,2.04511613567598,0.155426270044095,0.185787688792103,-0.8084755751685009
ENSG00000184708,-0.0545153525574013,5.16729859895406,2.04324614478345,0.155613650433706,0.185999806594562,-0.8079523093514016
ENSG00000222014,0.363106826084553,1.10269598756208,2.04278040804709,0.155660359428078,0.186043768233966,0.8078219710769516
ENSG00000186260,-0.112520429704633,7.03806005745327,2.0403823907082,0.155901113029106,0.186316069892566,-0.8071507842295456
ENSG00000178567,-0.120512754108961,5.84525439791592,2.0403130784557,0.155908078125929,0.186316069892566,-0.8071313819591671
ENSG00000178460,0.184449987906837,1.41985668679664,2.0391503268418,0.156024974827545,0.186443874575491,0.8068058788144353
ENSG00000101901,0.0768276058407801,4.89145335020781,2.03704226803535,0.156237164473235,0.18668552711785,0.8062156515993751
ENSG00000116668,0.0902533870754354,3.35202687190098,2.03101367470319,0.156845813992519,0.18740084279925,0.804527067557307
ENSG00000237032,0.27018780110007,-0.88945461123876,2.03024890686955,0.156923219956176,0.187481372971936,0.8043127890280235
ENSG00000122335,0.0931788595725025,3.77050644748417,2.03005275646199,0.156943080393455,0.187493145711054,0.8042578275471614
ENSG00000266903,0.200060086008842,-0.113846856644107,2.02771817577909,0.157179681226201,0.187763830866135,0.803603596348013
ENSG00000181894,0.124772712981532,4.44308119500415,2.0264753310577,0.15730580608987,0.187902517449056,0.8032552474577259
ENSG00000269881,0.158520990163727,-1.44538414017768,2.02249083643987,0.1577109412744,0.18837444423143,0.80213817623187
ENSG00000204380,0.255081544132227,0.191580845466413,2.02048301441908,0.157915547230695,0.18860680829051,0.801575110371007
ENSG00000171865,0.100496374575675,3.93816460996291,2.01953272060039,0.158012492855725,0.188710566552216,0.8013085752998865
ENSG00000227456,-0.239126112018715,-0.0431779942144445,2.01345016970809,0.158634638026496,0.189441504952356,-0.7996019780441808
ENSG00000158008,-0.385231723541906,2.44644420434823,2.01073279395504,0.158913491940328,0.1897624178501,-0.798839229120566
ENSG00000092439,-0.0857976578623378,5.98874978281456,2.01043313243047,0.158944277391635,0.189787084214063,-0.7987551037477905
ENSG00000180787,-0.0951090569156865,3.8700008957092,2.00991090775604,0.158997944077464,0.18983906698397,-0.7986084912870028
ENSG00000170852,0.0610347124075289,6.02185871336256,2.00917319830767,0.159073790727997,0.189917523695074,0.798401369566855
ENSG00000180773,0.128694748489774,3.71916125051671,2.00733204198415,0.159263268689432,0.190121505516403,0.7978843751398673
ENSG00000132670,0.063738844917697,6.83334979900819,2.00731582874244,0.159264938388508,0.190121505516403,0.797879822066833
ENSG00000117000,-0.0919796647832273,5.21047271896765,2.00636532242547,0.15936286026186,0.190226279717556,-0.7976128840860706
ENSG00000104537,-0.268199466838341,-1.22129614755108,2.00356269828199,0.159651992660851,0.190559267835799,-0.796825656540689
ENSG00000137106,-0.0832275161129146,6.12870248090978,2.00157265478608,0.159857662198798,0.190792599313261,-0.7962665425583458
ENSG00000170379,-0.209058927246393,3.215210101747,2.00021753038114,0.159997888038944,0.190947797973611,-0.7958857499633638
ENSG00000279968,-0.164067319408451,-0.667537635992614,1.99963577606455,0.160058130414363,0.191007527518879,-0.7957222602614258
ENSG00000133627,0.151798649044827,3.47753851576726,1.9992421897136,0.160098902266668,0.191044015524809,0.7956116458518626
ENSG00000249242,-0.289193540907509,5.9205276278172,1.99769518568104,0.160259273391505,0.191223206109446,-0.7951768306625939
ENSG00000055483,0.0674237661174952,5.90447576176949,1.99733002485964,0.16029715501765,0.191256227302961,0.7950741855129801
ENSG00000232888,0.132284874022568,-0.0883586022012077,1.99341857928587,0.160703574800255,0.191728932252937,0.793974462385648
ENSG00000102931,-0.0945104234079962,3.07560735682293,1.992179564145,0.160832562661022,0.191870605283304,-0.7936260180732235
ENSG00000096093,-0.128235298744774,4.47689341129727,1.98889206313047,0.161175387484146,0.1922673480162,-0.792701277021779
ENSG00000197993,-0.277179615860435,-0.0466397272160448,1.98805861712204,0.161262434165445,0.192358939964219,-0.7924667890570536
ENSG00000112208,0.161449996183891,3.29230147079834,1.98787431655367,0.161281690186463,0.192369662551642,0.7924149339274755
ENSG00000247853,-0.140110369109911,-0.301429485373404,1.98599778771762,0.161477904007205,0.192591437771038,-0.7918868963933351
ENSG00000277559,-0.179343785418647,0.841860779734732,1.98448611866919,0.161636167602136,0.192767925170977,-0.7914614552411192
ENSG00000083750,-0.0712179676178953,4.14187112774555,1.98438646475734,0.161646607115006,0.192768105748082,-0.7914334065902826
ENSG00000083799,0.0838646397227478,6.12193714942444,1.98376528402648,0.16171169810928,0.192833455576502,0.7912585624031385
ENSG00000100325,0.0858760825619909,5.93480921157991,1.97791123016021,0.1623266084439,0.193554388597006,0.7896102851448759
ENSG00000244586,0.277314219405211,-1.09023688487233,1.97779859437329,0.162338466150551,0.193556210007183,0.7895785617660968
ENSG00000173166,0.198031013206668,3.60093711636785,1.97749243419795,0.162370702145703,0.193582326680073,0.7894923312790882
ENSG00000115085,-0.2335635202061,1.95009699135246,1.97439063552686,0.162697711510982,0.193952248528632,-0.7886185557610039
ENSG00000227603,0.166877439784397,-0.818167146312352,1.97429147195728,0.162708178437987,0.193952248528632,0.7885906169388577
ENSG00000078674,-0.114804191397201,7.67304624023831,1.974254939397,0.162712034723892,0.193952248528632,-0.7885803240091531
ENSG00000176771,0.191505628185194,3.85957513183121,1.96961024383777,0.163203178033435,0.194525314682727,0.7872713885420486
ENSG00000140323,0.195076449947475,2.01740355773261,1.96642572625877,0.163540907484584,0.194915462345821,0.7863735966875344
ENSG00000156256,0.0603631833324806,5.93113449836477,1.96611629367067,0.163573766930966,0.194942225606508,0.7862863448617605
ENSG00000198225,0.131524977091214,-0.907359705269766,1.96400665189539,0.163797998649533,0.195197042593418,0.7856914089295327
ENSG00000090905,-0.0699437952381224,6.2222844798319,1.96237091234393,0.163972104262889,0.195392096004436,-0.7852300299716073
ENSG00000224578,0.0927146109833134,1.43029238766881,1.96213858289664,0.163996850394825,0.195409156492708,0.7851644926186595
ENSG00000167286,0.236740855621412,2.13673120362825,1.96094360487754,0.164124199433852,0.195548462723648,0.7848273793019063
ENSG00000164061,-0.230489042446377,1.84330110586773,1.96074248637143,0.16414564390727,0.195561577534845,-0.7847706380771188
ENSG00000260742,-0.209963914165104,-0.0661379037957062,1.95974599161404,0.164251944003791,0.195675780442461,-0.7844894816456669
ENSG00000147457,0.0822570912310852,5.65956153833089,1.95847011162443,0.164388163432435,0.195825609907402,0.7841294565103444
ENSG00000177981,0.0703602353426939,5.41570447596691,1.95744104182899,0.1644981273038,0.195944145663782,0.7838390418249817
ENSG00000163945,0.120963473889306,3.60411073818176,1.95718981743909,0.164524985438311,0.195963680132073,0.7837681389662674
ENSG00000055208,-0.073627428156913,7.00398755654431,1.95615907577537,0.164635234030349,0.196082531148401,-0.7834772146435928
ENSG00000134443,0.524248763244209,2.34550536683822,1.95549045517083,0.164706795668177,0.196155293360111,0.7832884818241452
ENSG00000275835,-0.0743857197948787,4.35343386015667,1.95184300428535,0.165097811750727,0.19660847202068,-0.7822586829509092
ENSG00000243663,-0.170697350379399,-1.42050375634076,1.95163521274206,0.165120119839801,0.19662254117816,-0.7822000048533587
ENSG00000102977,-0.103838727047735,3.94915435012454,1.95120140438824,0.165166703885017,0.196665514151853,-0.7820774980352663
ENSG00000113645,0.2501607597304,6.04458881861368,1.94974487296722,0.165323223197361,0.196829932260862,0.7816661361559825
ENSG00000124602,0.218357679856496,1.01697609305883,1.94972092739618,0.165325797828972,0.196829932260862,0.7816593728013043
ENSG00000264538,0.127032541272012,2.83901201053945,1.94748422578016,0.165566493000426,0.197103969715292,0.7810275502649842
ENSG00000125386,0.0603930022057286,5.22801742662467,1.94719672227982,0.165597461125782,0.197128311887788,0.7809463259298557
ENSG00000186094,0.208849032728868,-0.114528189716014,1.94525746051699,0.165806521751553,0.197364639988492,0.7803983911258674
ENSG00000172794,0.170674330759393,1.97769290244031,1.93915381560295,0.166466516981735,0.198137665397457,0.7786731072171633
ENSG00000005961,-0.187281747385167,-0.314563028975359,1.93757951271977,0.166637241499751,0.198328272500847,-0.7782279322786988
ENSG00000023228,0.0871411528622367,6.92220313739858,1.93662369640632,0.166740993451292,0.198439151060522,0.7779576152827361
ENSG00000233830,-0.157516692532171,-0.859460053553353,1.93647531360161,0.166757106815313,0.198445723112005,-0.7779156483565133
ENSG00000188807,0.0983296144502525,4.09002857609313,1.93479464467038,0.16693974198267,0.198650447448831,0.7774402620674903
ENSG00000082258,0.0803125340137213,5.55868825159408,1.93435817261045,0.166987210476432,0.198694314008821,0.7773167901231495
ENSG00000269984,0.166887768218987,-0.916202846687703,1.93420959791443,0.167003372275291,0.198700926233307,0.7772747591173065
ENSG00000179855,-0.176197541907878,2.70090195374831,1.93267972402416,0.167169895768547,0.198886426885216,-0.7768419283248388
ENSG00000271092,-0.12438728778827,-0.402220113890316,1.93244428578686,0.167195539789857,0.198904306605876,-0.7767753122468224
ENSG00000224080,-0.189062266813077,-0.875861101990065,1.9321282796941,0.167229966455585,0.198932631672802,-0.7766858973503531
ENSG00000179057,0.165496133473111,1.08067987162347,1.93191685060678,0.167253004769147,0.19894740670134,0.7766260712107351
ENSG00000168152,0.102365026925159,2.86684145071398,1.92853180194755,0.167622356865271,0.199363316354809,0.7756680572112049
ENSG00000253106,0.108650009729251,1.94226199410863,1.92851734946291,0.167623935841045,0.199363316354809,0.7756639662459615
ENSG00000120699,-0.0692950351269947,4.23592623405126,1.92831728896565,0.167645794800077,0.199376658658777,-0.7756073358708719
ENSG00000213923,-0.0798778623775252,6.79699331223953,1.92670977844799,0.167821554162081,0.199573017284521,-0.775152261311267
ENSG00000279738,0.124253190975155,1.09297366722566,1.92567626833446,0.167934667189687,0.199694856833989,0.7748596420687621
ENSG00000253540,0.184925345617877,1.05658815656018,1.92556637106558,0.167946700147552,0.199696491982783,0.7748285248487424
ENSG00000125863,0.0711026128753197,5.38237918383823,1.92266770560316,0.168264444213509,0.200061608682563,0.774007644649493
ENSG00000173947,-0.256799330286908,3.05626296666514,1.91839548456208,0.168734025295979,0.200607197460074,-0.7727973328922364
ENSG00000261051,-0.240726782689754,-0.862555226662652,1.91782962939799,0.168796335151215,0.200668544618255,-0.7726369868625119
ENSG00000131797,-0.187815823358216,3.51379587141458,1.91743179791207,0.168840158843739,0.200707908657222,-0.772524247935973
ENSG00000156273,0.102324139155736,5.63585006845604,1.91502837103054,0.169105192607831,0.201010213404361,0.771843056587332
ENSG00000116584,0.109686906232745,6.6919345693452,1.91194989475836,0.169445371588381,0.201401796971041,0.7709702894473098
ENSG00000091106,0.119750844585702,1.51694122162369,1.91126118720282,0.169521584061887,0.201479601685226,0.770774998096918
ENSG00000170242,-0.0714266205970181,6.83810633085427,1.90702257557387,0.169991506173493,0.20202529818424,-0.7695727781166606
ENSG00000198746,-0.0863598216410245,3.63622868462814,1.90497216600694,0.170219371441569,0.20228327282937,-0.7689910175096248
ENSG00000153339,0.0671190991987534,5.91540552068286,1.90187643067107,0.170564077672162,0.202680056021264,0.7681124298594889
